game_date,sport_key,home_team,away_team,source,commence_time,home_ml,away_ml,draw_ml,home_price_decimal,away_price_decimal,draw_price_decimal,home_spread,away_spread,home_spread_ml,away_spread_ml,home_spread_price_decimal,away_spread_price_decimal,total_line,over_ml,under_ml,over_price_decimal,under_price_decimal,home_score,away_score,result,season
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_fr_open,2026-08-23 23:10:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ie,2026-08-23 23:10:00+00,-141,114,,1.7092,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ie_open,2026-08-23 23:10:00+00,-137,110,,1.7299,2.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_it,2026-08-23 23:10:00+00,-141,114,,1.7092,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_it_open,2026-08-23 23:10:00+00,-137,110,,1.7299,2.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_nl,2026-08-23 23:10:00+00,-139,117,,1.7194,2.17,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_nl_open,2026-08-23 23:10:00+00,-134,112,,1.7463,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_no,2026-08-23 23:10:00+00,-139,115,,1.7194,2.15,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_no_open,2026-08-23 23:10:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_open,2026-08-23 23:10:00+00,-137,110,,1.7299,2.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ro,2026-08-23 23:10:00+00,-139,117,,1.7194,2.17,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ro_open,2026-08-23 23:10:00+00,-134,112,,1.7463,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_se,2026-08-23 23:10:00+00,-139,117,,1.7194,2.17,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_se_open,2026-08-23 23:10:00+00,-134,112,,1.7463,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,atg,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,atg_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,betmgm,2026-08-23 23:11:00+00,,,,,,,,,,,,,6.5,175,-225,2.75,1.4444,,,,2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,betrivers_ca,2026-08-23 23:11:00+00,350,-590,,4.5,1.1695,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,betrivers_ca_open,2026-08-23 23:11:00+00,700,-2500,,8,1.04,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,fanduel,2026-08-23 23:11:00+00,440,-550,,5.4,1.1818,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,fanduel_open,2026-08-23 23:11:00+00,850,-1050,,9.5,1.0952,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,paf,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,paf_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,pmu,2026-08-23 23:11:00+00,330,-770,,4.3,1.1299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,pmu_open,2026-08-23 23:11:00+00,650,-5000,,7.5,1.02,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,rushbet,2026-08-23 23:11:00+00,330,-715,,4.3,1.1399,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,rushbet_open,2026-08-23 23:11:00+00,650,-5000,,7.5,1.02,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_au,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_au_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_be,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_be_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_de,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_de_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_dk,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_dk_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ee,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ee_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_fi,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_fi_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_fr,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_fr_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ie,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ie_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_it,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_it_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_nl,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_nl_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_no,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_no_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ro,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_ro_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_se,2026-08-23 23:11:00+00,380,-560,,4.8,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Milwaukee Brewers,Atlanta Braves,unibet_se_open,2026-08-23 23:11:00+00,850,-2000,,9.5,1.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,ARI Diamondbacks,CIN Reds,draftkings,,,,,,,,-1.5,1.5,154,-188,2.54,1.5319,8.5,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,ARI Diamondbacks,CIN Reds,fliff,,,,,,,,,,,,,,8.5,-115,-110,1.8696,1.9091,,,,2026
2026-08-23,baseball_mlb,BAL Orioles,TB Rays,draftkings,,,,,,,,1.5,-1.5,-174,143,1.5747,2.43,8.5,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,BAL Orioles,TB Rays,fliff,,,,,,,,,,,,,,8.5,-120,-105,1.8333,1.9524,,,,2026
2026-08-23,baseball_mlb,BOS Red Sox,SF Giants,draftkings,,,,,,,,-1.5,1.5,-110,-110,1.9091,1.9091,8,-117,-103,1.8547,1.9709,,,,2026
2026-08-23,baseball_mlb,BOS Red Sox,SF Giants,fliff,,,,,,,,,,,,,,8.5,100,-125,2,1.8,,,,2026
2026-08-23,baseball_mlb,CHI White Sox,NY Mets,draftkings,,,,,,,,1.5,-1.5,-182,150,1.5495,2.5,8,-117,-103,1.8547,1.9709,,,,2026
2026-08-23,baseball_mlb,CHI White Sox,NY Mets,fliff,,,,,,,,,,,,,,8.5,100,-125,2,1.8,,,,2026
2026-08-23,baseball_mlb,COL Rockies,CLE Guardians,draftkings,,,,,,,,1.5,-1.5,-110,-110,1.9091,1.9091,11,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,COL Rockies,CLE Guardians,fliff,,,,,,,,,,,,,,11.5,100,-130,2,1.7692,,,,2026
2026-08-23,baseball_mlb,HOU Astros,Athletics,draftkings,,,,,,,,-1.5,1.5,110,-132,2.1,1.7576,9,-102,-118,1.9804,1.8475,,,,2026
2026-08-23,baseball_mlb,HOU Astros,Athletics,fliff,,,,,,,,,,,,,,8.5,-130,100,1.7692,2,,,,2026
2026-08-23,baseball_mlb,KC Royals,DET Tigers,draftkings,,,,,,,,1.5,-1.5,-186,153,1.5376,2.53,8.5,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,KC Royals,DET Tigers,fliff,,,,,,,,,,,,,,8.5,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,LA Dodgers,PIT Pirates,draftkings,,,,,,,,-1.5,1.5,-130,108,1.7692,2.08,8.5,-103,-117,1.9709,1.8547,,,,2026
2026-08-23,baseball_mlb,LA Dodgers,PIT Pirates,fliff,,,,,,,,,,,,,,8.5,-105,-120,1.9524,1.8333,,,,2026
2026-08-23,baseball_mlb,MIA Marlins,WAS Nationals,draftkings,,,,,,,,-1.5,1.5,131,-158,2.31,1.6329,8.5,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,MIA Marlins,WSH Nationals,fliff,,,,,,,,,,,,,,8.5,-105,-120,1.9524,1.8333,,,,2026
2026-08-23,baseball_mlb,MIL Brewers,ATL Braves,draftkings,,,,,,,,-1.5,1.5,159,-194,2.59,1.5155,7.5,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,MIL Brewers,ATL Braves,fliff,,,,,,,,,,,,,,7.5,-105,-120,1.9524,1.8333,,,,2026
2026-08-23,baseball_mlb,NY Yankees,TOR Blue Jays,draftkings,,,,,,,,-1.5,1.5,153,-186,2.53,1.5376,7.5,-117,-103,1.8547,1.9709,,,,2026
2026-08-23,baseball_mlb,NY Yankees,TOR Blue Jays,fliff,,,,,,,,,,,,,,7.5,-120,-105,1.8333,1.9524,,,,2026
2026-08-23,baseball_mlb,PHI Phillies,STL Cardinals,draftkings,,,,,,,,-1.5,1.5,100,-120,2,1.8333,7.5,-111,-109,1.9009,1.9174,,,,2026
2026-08-23,baseball_mlb,PHI Phillies,STL Cardinals,fliff,,,,,,,,,,,,,,7.5,-110,-115,1.9091,1.8696,,,,2026
2026-08-23,baseball_mlb,SD Padres,MIN Twins,draftkings,,,,,,,,-1.5,1.5,142,-172,2.42,1.5814,8.5,-114,-105,1.8772,1.9524,,,,2026
2026-08-23,baseball_mlb,SD Padres,MIN Twins,fliff,,,,,,,,,,,,,,8.5,-115,-110,1.8696,1.9091,,,,2026
2026-08-23,baseball_mlb,SEA Mariners,CHI Cubs,draftkings,,,,,,,,1.5,-1.5,-185,152,1.5405,2.52,7.5,-107,-113,1.9346,1.885,,,,2026
2026-08-23,baseball_mlb,SEA Mariners,CHI Cubs,fliff,,,,,,,,,,,,,,7.5,-110,-115,1.9091,1.8696,,,,2026
2026-08-23,baseball_mlb,TEX Rangers,LA Angels,draftkings,,,,,,,,-1.5,1.5,135,-163,2.35,1.6135,8,-114,-106,1.8772,1.9434,,,,2026
2026-08-23,baseball_mlb,TEX Rangers,LA Angels,fliff,,,,,,,,,,,,,,7.5,-130,100,1.7692,2,,,,2026
